Date,XRT,VTI,TIP,HYG
2022-08-16,11.68996108280429,-4.772656234366279,-4.8829308324426,-3.515235617822565
2022-08-17,6.157484757192377,-4.920829058902565,-4.914311441136321,-2.539784832996661
2022-08-18,14.935487429633243,-3.711724778721781,-4.441524898717974,-3.549600082537241
2022-08-19,11.320570267180718,-5.016197659887533,-4.643706310382944,-1.8141047974116642
2022-08-20,11.320570267180718,-5.016197659887533,-4.643706310382944,-1.8141047974116642
2022-08-21,11.320570267180718,-5.016197659887533,-4.643706310382944,-1.8141047974116642
2022-08-22,10.199414341615176,-7.874988745291689,-4.529744715710471,-0.728826416655437
2022-08-23,10.666786229385838,-8.930656374920687,-4.594611858064823,-0.5857028446317969
2022-08-24,13.202846462414897,-8.87210534524031,-4.611144169549153,-0.10455691464339445
2022-08-25,7.9520802105942145,-7.814953504407407,-4.2764291533962995,0.45974385707912013
2022-08-26,-0.5487410544239624,-10.268072451084509,-4.43188365007442,3.44248436798662
2022-08-27,-0.5487410544239624,-10.268072451084509,-4.43188365007442,3.44248436798662
2022-08-28,-0.5487410544239624,-10.268072451084509,-4.43188365007442,3.44248436798662
2022-08-29,-2.79218000501108,-11.873401944573791,-5.514340991883149,4.663522368287564
2022-08-30,-1.8874644809710794,-13.181948423471813,-5.6639372106987,4.5745691183296415
2022-08-31,-1.7942732380372695,-13.657330808915024,-6.226971300981877,4.744184371666571
2022-09-01,-5.011392284016447,-13.756812858935474,-6.977833989471183,4.890263843643616
2022-09-02,-4.2513084147192455,-14.899769517548457,-6.464141256198208,4.241173700178013
2022-09-03,-4.2513084147192455,-14.899769517548457,-6.464141256198208,4.241173700178013
2022-09-04,-4.2513084147192455,-14.899769517548457,-6.464141256198208,4.241173700178013
2022-09-05,-4.2513084147192455,-14.899769517548457,-6.464141256198208,4.241173700178013
2022-09-06,-5.373360299088937,-15.216919091568105,-7.225825282633891,3.7769181097256577
2022-09-07,-2.9239936147375745,-13.276435516154915,-6.609740703432932,2.6122861461499447
